name,services,location,phone,hours,promo,title,latitude,longitude,located_in,category_name,search_string,address,city,website,total_score,url,image_url,description,source_file,place_id,hours_summary
BARF RAW DOG FOOD,Tienda de productos para mascotas,San Salvador,+503 7805-7181,jueves: 8 AM a 5 PM; viernes: 8 AM a 5 PM; sábado: 8 AM a 4 PM; domingo: 10 AM a 4 PM; lunes: 8 AM a 5 PM; martes: 8 AM a 5 PM; miércoles: 8 AM a 5 PM,,BARF RAW DOG FOOD,13.6802493,-89.2298895,,Tienda de productos para mascotas,Pet Shop,"Calle1 Casa 2, San Salvador, El Salvador",San Salvador,https://wa.me/+50378057181,4.8,https://www.google.com/maps/search/?api=1&query=BARF%20RAW%20DOG%20FOOD&query_place_id=ChIJYQOdKv8xY48RbCmfmeyjmlU,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEA0GC-stV4qkpOvvmfXANdIhw7OzgayZexFgX9v0YkjdtcHkk2wHptBoOyo1scZBI75vr71xYkLJHJog8a2JESNp5HwuwUTSYLzPTwaVgIXF-UTtWd5QW01Hz-uOTNjCsBRdis=w408-h544-k-no,,ApifyVeterinarias2026,ChIJYQOdKv8xY48RbCmfmeyjmlU,jueves: 8 AM a 5 PM; viernes: 8 AM a 5 PM; sábado: 8 AM a 4 PM; domingo: 10 AM a 4 PM; lunes: 8 AM a 5 PM; martes: 8 AM a 5 PM; miércoles: 8 AM a 5 PM
Acuario Santamaría,Tienda de acuarios,Quezaltepeque,+503 7842-1170,,,Acuario Santamaría,13.82992,-89.2712993,,Tienda de acuarios,Pet Shop,"9a Calle Ote. 44-6, Quezaltepeque 1511, El Salvador",Quezaltepeque,,5,https://www.google.com/maps/search/?api=1&query=Acuario%20Santamar%C3%ADa&query_place_id=ChIJ-7R8pdYjY48RO35UFagJvp8,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFhRW5y1iycW13NN-yy5dvkrF78bBBuIxWVdE2SB49pKAM-v5wIniOgiIEjhUONUYcxXEW-uqXP2u6LqqwSzI4WmSQy20895y_uJfDjTnBThm3-TzRqMW3-3qhDtO9GoN2pRtymxwohPA=w408-h306-k-no,,ApifyVeterinarias2026,ChIJ-7R8pdYjY48RO35UFagJvp8,
Maverick Reef By El Chele René,Tienda de acuarios,Soyapango,+503 7961-6098,jueves: 24 horas; viernes: 24 horas; sábado: 24 horas; domingo: 24 horas; lunes: 24 horas; martes: 24 horas; miércoles: 24 horas,,Maverick Reef By El Chele René,13.7304808,-89.1460601,,Tienda de acuarios,Pet Shop,"PVJ3+5HW Las margaritas, Soyapango, El Salvador",Soyapango,,,https://www.google.com/maps/search/?api=1&query=Maverick%20Reef%20By%20El%20Chele%20Ren%C3%A9&query_place_id=ChIJcwVccgA5Y48RYdjcQChAn54,,,ApifyVeterinarias2026,ChIJcwVccgA5Y48RYdjcQChAn54,jueves: 24 horas; viernes: 24 horas; sábado: 24 horas; domingo: 24 horas; lunes: 24 horas; martes: 24 horas; miércoles: 24 horas
Agroservicio Opico Construrama,Tienda de artículos para el hogar,San Juan Opico,,jueves: 7:30 AM a 5 PM; viernes: 7:30 AM a 5 PM; sábado: 7:30 AM a 5 PM; domingo: 8 AM a 12 PM; lunes: 7:30 AM a 5 PM; martes: 7:30 AM a 5 PM; miércoles: 7:30 AM a 5 PM,,Agroservicio Opico Construrama,13.8760248,-89.3600293,,Tienda de artículos para el hogar,Agroservicio,"VJGQ+CX5, Unnamed Road, San Juan Opico, El Salvador",San Juan Opico,,4.8,https://www.google.com/maps/search/?api=1&query=Agroservicio%20Opico%20Construrama&query_place_id=ChIJrQ1Wu_8hY48RwyRm6szC_DA,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGNzFzCwTLxckA97DEit1_nEO7BZn_8beXMbkFwh5iXJNtyWXjG1ynjrGbmTDj7ByXzaO3yBdrLAtGfw4zfFRXP1Wr3ibeSz-MxnaqnsY6MlVvBtOKtZHqmiOWLJqXenfwpWaVo=w408-h408-k-no,,ApifyVeterinarias2026,ChIJrQ1Wu_8hY48RwyRm6szC_DA,jueves: 7:30 AM a 5 PM; viernes: 7:30 AM a 5 PM; sábado: 7:30 AM a 5 PM; domingo: 8 AM a 12 PM; lunes: 7:30 AM a 5 PM; martes: 7:30 AM a 5 PM; miércoles: 7:30 AM a 5 PM
Agroprimo,Vendedor mayorista de productos del campo,Santiago Nonualco,+503 2330-4225,,,Agroprimo,13.5126849,-88.938917,,Vendedor mayorista de productos del campo,Agroservicio,"G376+3CG, C. Hermógenes Alvarado, Santiago Nonualco, El Salvador",Santiago Nonualco,,4.8,https://www.google.com/maps/search/?api=1&query=Agroprimo&query_place_id=ChIJHR6ifWGtfI8RW2ivyPRg30o,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEtwV3JGCNLI7sU3miCN1PmpobRouoQ2NfRN20tMqOdYj24FlcC8XflwmJFVmz1Vi3cfVCajdkffbQCoGWx5rE2cEsHUduCjrQWbQbIMih_6IfXeGfwMzRwId4hDNZ05-sOFRkt=w408-h289-k-no,,ApifyVeterinarias2026,ChIJHR6ifWGtfI8RW2ivyPRg30o,
Agroservicio La Milpa,Tienda de productos agrícolas,Cojutepeque,,jueves: 7 AM a 5 PM; viernes: 7 AM a 5 PM; sábado: 7 AM a 5 PM; domingo: 7 AM a 12 PM; lunes: 7 AM a 5 PM; martes: 7 AM a 5 PM; miércoles: 7 AM a 5 PM,,Agroservicio La Milpa,13.7236507,-88.9338535,,Tienda de productos agrícolas,Agroservicio,"P3F8+FF6, Cojutepeque, El Salvador",Cojutepeque,,4,https://www.google.com/maps/search/?api=1&query=Agroservicio%20La%20Milpa&query_place_id=ChIJ662MQmJRY48Re6ZH4pc86gw,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEknksjMH9VxYJOjzIAXRL_PihMULcabWmjm0iR9JmK04jzgbmyosEOAW75MB3NHY3pX1qLUGEYKtDTQDUDHMo2c9id5eAK81GzAmfCjng4ZJFB2tu5zTfiyXNzesn49Oh7Ef4f=w408-h544-k-no,,ApifyVeterinarias2026,ChIJ662MQmJRY48Re6ZH4pc86gw,jueves: 7 AM a 5 PM; viernes: 7 AM a 5 PM; sábado: 7 AM a 5 PM; domingo: 7 AM a 12 PM; lunes: 7 AM a 5 PM; martes: 7 AM a 5 PM; miércoles: 7 AM a 5 PM
Agroservicio el norteño,Servicio agrícola,Norte,+503 7743-4828,jueves: 8 AM a 4 PM; viernes: 8 AM a 2:30 PM; sábado: 8 AM a 12 PM; domingo: 8 AM a 12 PM; lunes: 8 AM a 4 PM; martes: 8 AM a 4:30 a.m.; miércoles: 8 AM a 4 PM,,Agroservicio el norteño,13.7798402,-89.1154094,,Servicio agrícola,Agroservicio,"1 A Avenida Norte, Norte, El Salvador",Norte,,,https://www.google.com/maps/search/?api=1&query=Agroservicio%20el%20norte%C3%B1o&query_place_id=ChIJB8mEy4A5Y48RXchHDdPBnVs,,,ApifyVeterinarias2026,ChIJB8mEy4A5Y48RXchHDdPBnVs,jueves: 8 AM a 4 PM; viernes: 8 AM a 2:30 PM; sábado: 8 AM a 12 PM; domingo: 8 AM a 12 PM; lunes: 8 AM a 4 PM; martes: 8 AM a 4:30 a.m.; miércoles: 8 AM a 4 PM
Agroservicio Santa Barbara,Agroservicio,Sensuntepeque,,,,Agroservicio Santa Barbara,13.86932,-88.6265193,,,Agroservicio,"Sensuntepeque, El Salvador",Sensuntepeque,,,https://www.google.com/maps/search/?api=1&query=Agroservicio%20Santa%20Barbara&query_place_id=ChIJSQf1e1S9ZI8R6859JCK9iYU,,,ApifyVeterinarias2026,ChIJSQf1e1S9ZI8R6859JCK9iYU,
"Agroservicio San Antonio, Tomás Eduardo Sánchez",Agroservicio,Zacatecoluca,,,,"Agroservicio San Antonio, Tomás Eduardo Sánchez",13.5981147,-88.7738897,,,Agroservicio,"H6XG+6CX, Calle San Vicente, Zacatecoluca, El Salvador",Zacatecoluca,,4,https://www.google.com/maps/search/?api=1&query=Agroservicio%20San%20Antonio%2C%20Tom%C3%A1s%20Eduardo%20S%C3%A1nchez&query_place_id=ChIJT5u7PQCrZI8R5zhO2Qqreug,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE0Q04jjY4zYfrg07tgKuWMnT60teUxGhePzTrwCxmmYwJN4lWWvDYq6GLUYkqy2Kn_p3MZyHKRilweAl0h6-qjxxpyoYSNR4eNafDm4sGOycodzlGjY1gMdsJ-RmdimUVytQpll6D5t4wB=w408-h523-k-no,,ApifyVeterinarias2026,ChIJT5u7PQCrZI8R5zhO2Qqreug,
"Agroservicio El Sembrador. Ilobasco, Cabañas",Agroservicio,Ilobasco,,jueves: 7 AM a 4 PM; viernes: 7 AM a 4 PM; sábado: 7 AM a 4 PM; domingo: 7 AM a 4 PM; lunes: 7 AM a 4 PM; martes: 7 AM a 4 PM; miércoles: 7 AM a 4 PM,,"Agroservicio El Sembrador. Ilobasco, Cabañas",13.8443993,-88.8517346,,,Agroservicio,"R4VX+Q82, 3a Avenida Nte., Ilobasco, El Salvador",Ilobasco,,4.5,https://www.google.com/maps/search/?api=1&query=Agroservicio%20El%20Sembrador.%20Ilobasco%2C%20Caba%C3%B1as&query_place_id=ChIJqccggXZfY48RT0jLWR1Ls6o,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEPo-wxpfglVmzvNgJFH0HiUsxSe6DhK_MmMJ2wCCcpm43O0m9Oial_AzL3eonvC-YwMwFzGUyVpYly9W-dpI18lsp7CPiLdqIRV5BChGGss2Lezyz2aRs1mEhVlBNapeGqrKLVqA=w426-h240-k-no,,ApifyVeterinarias2026,ChIJqccggXZfY48RT0jLWR1Ls6o,jueves: 7 AM a 4 PM; viernes: 7 AM a 4 PM; sábado: 7 AM a 4 PM; domingo: 7 AM a 4 PM; lunes: 7 AM a 4 PM; martes: 7 AM a 4 PM; miércoles: 7 AM a 4 PM
Agroservicio RIO LEMPA,Tienda de artículos para el hogar,San Lorenzo,,jueves: 8:30 AM a 4:30 PM; viernes: 8:30 AM a 4:30 PM; sábado: 8:30 AM a 4:30 PM; domingo: Cerrado; lunes: 8:30 AM a 4:30 PM; martes: 8:30 AM a 4:30 PM; miércoles: 8:30 AM a 4:30 PM,,Agroservicio RIO LEMPA,13.6074993,-88.5732436,,Tienda de artículos para el hogar,Agroservicio,"JC4G+XPR, San Lorenzo, El Salvador",San Lorenzo,,,https://www.google.com/maps/search/?api=1&query=Agroservicio%20RIO%20LEMPA&query_place_id=ChIJm5vzIyKzZI8Rj1I2qOUzKAY,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE6pe7raAQUfXL2nHcCeEcNRdHwEl8ikU18PKCyMKpLcYyHNPJjDr5en2eJy72YkgQZ45770QJjXokUe_VYA_UzX0dc0hcrPObEDRERrsaAGMS74yEMOYrD2QZSBw2NzWWUoGEq=w426-h240-k-no,,ApifyVeterinarias2026,ChIJm5vzIyKzZI8Rj1I2qOUzKAY,jueves: 8:30 AM a 4:30 PM; viernes: 8:30 AM a 4:30 PM; sábado: 8:30 AM a 4:30 PM; domingo: Cerrado; lunes: 8:30 AM a 4:30 PM; martes: 8:30 AM a 4:30 PM; miércoles: 8:30 AM a 4:30 PM
Agroservicio Bujaida,Proveedor de equipos agrícolas,Santiago Nonualco,+503 7886-3367,jueves: 6:30 AM a 5:30 PM; viernes: 6:30 AM a 5:30 PM; sábado: 6:30 AM a 5:30 PM; domingo: 6:30 AM a 1 PM; lunes: 6:30 AM a 5:30 PM; martes: 6:30 AM a 5:30 PM; miércoles: 6:30 AM a 5:30 PM,,Agroservicio Bujaida,13.5065795,-88.9391717,,Proveedor de equipos agrícolas,Agroservicio,"CA-2, Santiago Nonualco, El Salvador",Santiago Nonualco,,4.5,https://www.google.com/maps/search/?api=1&query=Agroservicio%20Bujaida&query_place_id=ChIJ-xavK32tfI8Rk2z_vS8Cz1Y,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF2lEgEWxlfQG2U6TiyE8uunpDeG8iqpzYYB7ErClu1z0oAwDMz_lu5SYDBIye7D8YTbgVC_AQPYsH-OQazS0KZdrffTbCR7hXDxpnVa1cU0lkx6pIUYJsbr_ElcML4j0Gw259P=w427-h240-k-no,,ApifyVeterinarias2026,ChIJ-xavK32tfI8Rk2z_vS8Cz1Y,jueves: 6:30 AM a 5:30 PM; viernes: 6:30 AM a 5:30 PM; sábado: 6:30 AM a 5:30 PM; domingo: 6:30 AM a 1 PM; lunes: 6:30 AM a 5:30 PM; martes: 6:30 AM a 5:30 PM; miércoles: 6:30 AM a 5:30 PM
Agroservicio Chavez,Agroservicio,San Vicente,,,,Agroservicio Chavez,13.6368378,-88.7816216,,,Agroservicio,"J6P9+P87, San Vicente, El Salvador",San Vicente,,,https://www.google.com/maps/search/?api=1&query=Agroservicio%20Chavez&query_place_id=ChIJRd89PACpZI8RQY_f3DqODMM,,,ApifyVeterinarias2026,ChIJRd89PACpZI8RQY_f3DqODMM,
Agroservicio Mi Pueblito,Tienda de productos agrícolas,Apastepeque,,,,Agroservicio Mi Pueblito,13.6690648,-88.7795998,,Tienda de productos agrícolas,Agroservicio,"Avenida 25 de Julio Barrio el Calvario #18 en Apastepeque, San Vicente, Apastepeque, El Salvador",Apastepeque,,,https://www.google.com/maps/search/?api=1&query=Agroservicio%20Mi%20Pueblito&query_place_id=ChIJzRsa0CypZI8RWP8GhSTkB3c,,,ApifyVeterinarias2026,ChIJzRsa0CypZI8RWP8GhSTkB3c,
Agroservicio La Carreta,Comercio,Aguilares,+503 7808-2889,jueves: 7 AM a 5 PM; viernes: 7 AM a 5 PM; sábado: 7 AM a 5 PM; domingo: 7 AM a 12 PM; lunes: 7:30 AM a 4 PM; martes: 7 AM a 5 PM; miércoles: 7 AM a 5 PM,,Agroservicio La Carreta,13.9570032,-89.1868256,,Comercio,Agroservicio,"XR47+R73, Aguilares, El Salvador",Aguilares,,5,https://www.google.com/maps/search/?api=1&query=Agroservicio%20La%20Carreta&query_place_id=ChIJkSH2pncXY48RUimEmXnfAs0,,,ApifyVeterinarias2026,ChIJkSH2pncXY48RUimEmXnfAs0,jueves: 7 AM a 5 PM; viernes: 7 AM a 5 PM; sábado: 7 AM a 5 PM; domingo: 7 AM a 12 PM; lunes: 7:30 AM a 4 PM; martes: 7 AM a 5 PM; miércoles: 7 AM a 5 PM
Agroservicio Romero,Agroservicio,Mercedes Umaña,+503 7737-8587,jueves: 6 AM a 5 PM; viernes: 6 AM a 5 PM; sábado: 6 AM a 12 PM; domingo: Cerrado; lunes: 6 AM a 5 PM; martes: 6 AM a 5 PM; miércoles: 6 AM a 5 PM,,Agroservicio Romero,13.5644515,-88.4924548,,,Agroservicio,"Mercedes Umaña, El Salvador",Mercedes Umaña,,4.5,https://www.google.com/maps/search/?api=1&query=Agroservicio%20Romero&query_place_id=ChIJgbIGmOi1ZI8RR0DHlZRdVec,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGL76m_vqPbxTY0bu7NYGgx1J8v6C8f0gqhpj45tnlsK__Eky7NmmPgrnlhIyGratu6yiflh78UqKhsmL7Acwq87cvF7pMBDOZ98LcXjlp4JW-D0IeRMZNocxBZjyVeIT6V8V-4=w426-h240-k-no,,ApifyVeterinarias2026,ChIJgbIGmOi1ZI8RR0DHlZRdVec,jueves: 6 AM a 5 PM; viernes: 6 AM a 5 PM; sábado: 6 AM a 12 PM; domingo: Cerrado; lunes: 6 AM a 5 PM; martes: 6 AM a 5 PM; miércoles: 6 AM a 5 PM
Agroservicio Álvarez sucursal 1,Asociación agrícola,Apopa,,,,Agroservicio Álvarez sucursal 1,13.8019657,-89.1778686,,Asociación agrícola,Agroservicio,"1ª Avenida Nte., Apopa, El Salvador",Apopa,,5,https://www.google.com/maps/search/?api=1&query=Agroservicio%20%C3%81lvarez%20sucursal%201&query_place_id=ChIJM1mmAGk7Y48R5KDM8jmvWFw,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH6qJFwE_Bm_KQs8a65K6Qscm6Zqq7boMFt2JIHyxCeD0nsfFeRBQKhTYnUwc4XpxLa-Sj54swgplX-MO4jUGRB72Ry1kZv1W2eqdAIpaRdkL4Q7gKwlELlo-gGTXVBHCZ-4CBOieBFN5GK=w408-h544-k-no,,ApifyVeterinarias2026,ChIJM1mmAGk7Y48R5KDM8jmvWFw,
Agroservicio Araujo,Tienda de productos agrícolas,Berlín,+503 6004-5041,jueves: 7 AM a 5 PM; viernes: 7 AM a 5 PM; sábado: 7 AM a 5 PM; domingo: 7 AM a 5 PM; lunes: 7 AM a 5 PM; martes: 7 AM a 5 PM; miércoles: 7 AM a 5 PM,,Agroservicio Araujo,13.4982124,-88.5289848,,Tienda de productos agrícolas,Agroservicio,"frente a comandos de salvamento Ventas, Final 3 calle oriente, 1 calle oriente, Berlín, El Salvador",Berlín,,,https://www.google.com/maps/search/?api=1&query=Agroservicio%20Araujo&query_place_id=ChIJm8WRxQpLe48Rq_pGZNiPy5w,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHK_gkT4nqniVwE0g9agOGpe_rslig8GbAxCWcL43uQOq2394bCSnpjEFPPwBdho7FDEMQatVSNrVLGuiujcfeoCmUInWpJIoOMsBcX8yd2e9a3K1lhl2I28MQkhF830XzKoc7beg=w425-h240-k-no,,ApifyVeterinarias2026,ChIJm8WRxQpLe48Rq_pGZNiPy5w,jueves: 7 AM a 5 PM; viernes: 7 AM a 5 PM; sábado: 7 AM a 5 PM; domingo: 7 AM a 5 PM; lunes: 7 AM a 5 PM; martes: 7 AM a 5 PM; miércoles: 7 AM a 5 PM
Agroservicio El Sembrador,Proveedor de fertilizantes,San Rafael Cedros,,,,Agroservicio El Sembrador,13.7299279,-88.8870143,,Proveedor de fertilizantes,Agroservicio,"P4H7+X5H, RN 8N, San Rafael Cedros, El Salvador",San Rafael Cedros,,5,https://www.google.com/maps/search/?api=1&query=Agroservicio%20El%20Sembrador&query_place_id=ChIJcxV1j6JbY48RG4YvWtGHuyI,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHN6CCf5TPpA1YzGNhrmMozWq_Ih07YKOp3aAfaGV0k1GSaXAx2uG9cMAoYheHWnojIACECXhw0_-D7rPbQqo29wlmqUshdBT9VPhcI59A5nlhzscRpwAA-wJqC3kLGBGTKj9RPdw=w408-h544-k-no,,ApifyVeterinarias2026,ChIJcxV1j6JbY48RG4YvWtGHuyI,
Agroservicio La Ceibita,Comercio,Ilobasco,,,,Agroservicio La Ceibita,13.8422888,-88.8524569,,Comercio,Agroservicio,"3a Avenida Nte. 5, Ilobasco, El Salvador",Ilobasco,,5,https://www.google.com/maps/search/?api=1&query=Agroservicio%20La%20Ceibita&query_place_id=ChIJ1-VMMvZfY48RSgZeQ2e53D4,,,ApifyVeterinarias2026,ChIJ1-VMMvZfY48RSgZeQ2e53D4,
Agroservicio casa del agricultor,Mercado de productos del campo,Suchitoto,+503 2335-1452,jueves: 7 AM a 5 PM; viernes: 7 AM a 5 PM; sábado: 7 AM a 1 PM; domingo: 6:30 AM a 12 PM; lunes: 7 AM a 5 PM; martes: 7 AM a 5 PM; miércoles: 7 AM a 5 PM,,Agroservicio casa del agricultor,13.9360265,-89.0271159,,Mercado de productos del campo,Agroservicio,"y, 2a Avenida Sur casa # 5, Suchitoto, El Salvador",Suchitoto,,,https://www.google.com/maps/search/?api=1&query=Agroservicio%20casa%20del%20agricultor&query_place_id=ChIJTaN-PddrY48Rz66FOpZMab8,,,ApifyVeterinarias2026,ChIJTaN-PddrY48Rz66FOpZMab8,jueves: 7 AM a 5 PM; viernes: 7 AM a 5 PM; sábado: 7 AM a 1 PM; domingo: 6:30 AM a 12 PM; lunes: 7 AM a 5 PM; martes: 7 AM a 5 PM; miércoles: 7 AM a 5 PM
Agroservicio La Esperanza,Cooperativa agropecuaria,San Rafael Cedrios,+503 7932-9702,jueves: 7 AM a 5:30 PM; viernes: 7 AM a 5:30 PM; sábado: 7 AM a 5:30 PM; domingo: 7 AM a 4 PM; lunes: 7 AM a 5:30 PM; martes: 7 AM a 5:30 PM; miércoles: 7 AM a 5:30 PM,,Agroservicio La Esperanza,13.7315423,-88.8819073,,Cooperativa agropecuaria,Agroservicio,"contiguo a Taqueria salvamex, Carr. a Ilobasco Km 41, San Rafael Cedrios, El Salvador",San Rafael Cedrios,http://facebook.com/agrolaesperanza02,4.7,https://www.google.com/maps/search/?api=1&query=Agroservicio%20La%20Esperanza&query_place_id=ChIJlyFWMJFbY48RDKUL_tRcNIQ,,,ApifyVeterinarias2026,ChIJlyFWMJFbY48RDKUL_tRcNIQ,jueves: 7 AM a 5:30 PM; viernes: 7 AM a 5:30 PM; sábado: 7 AM a 5:30 PM; domingo: 7 AM a 4 PM; lunes: 7 AM a 5:30 PM; martes: 7 AM a 5:30 PM; miércoles: 7 AM a 5:30 PM
Súper Selectos • San Martín,Supermercado,El Salvador,+503 7862-5522,jueves: 7 AM a 9 PM; viernes: 7 AM a 9 PM; sábado: 7 AM a 9 PM; domingo: 7 AM a 8 PM; lunes: 7 AM a 9 PM; martes: 7 AM a 9 PM; miércoles: 7 AM a 9 PM,,Súper Selectos • San Martín,13.7379375,-89.0555625,,Supermercado,Pet Shop,El Salvador,,,3.9,https://www.google.com/maps/search/?api=1&query=S%C3%BAper%20Selectos%20%E2%80%A2%20San%20Mart%C3%ADn&query_place_id=ChIJb5tFRS1GY48RMNxmCJEdEnQ,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE5Iy1_VhZzap1j7ZAK5oFTvHcvtJwe12ntJMn7LzjZInJlnZTSXW2k8DOHj905ubcAwMnXw9T0I9ARTHMSSB12rcGhVeG03ympyplJZ9KrEYSq_K8UBaGBXducApWNW6A9i0mB=w408-h906-k-no,,ApifyVeterinarias2026,ChIJb5tFRS1GY48RMNxmCJEdEnQ,jueves: 7 AM a 9 PM; viernes: 7 AM a 9 PM; sábado: 7 AM a 9 PM; domingo: 7 AM a 8 PM; lunes: 7 AM a 9 PM; martes: 7 AM a 9 PM; miércoles: 7 AM a 9 PM
Little Paws Pet Shop,Veterinario,San Salvador,+503 2101-1638,,,Little Paws Pet Shop,13.7045264,-89.2458138,,Veterinario,Pet Shop,"Edificio Zona 49, 1er nivel, local, Calle La Ceiba 4828, San Salvador, El Salvador",San Salvador,,4,https://www.google.com/maps/search/?api=1&query=Little%20Paws%20Pet%20Shop&query_place_id=ChIJO9YIFeoxY48RHcgtvSPK7jo,,,ApifyVeterinarias2026,ChIJO9YIFeoxY48RHcgtvSPK7jo,
Aves Ornamentales El Salvador,Pajarería,Santa Tecla,+503 7789-6997,jueves: 8 AM a 5:30 PM; viernes: 8 AM a 6 PM; sábado: 9 AM a 1 PM; domingo: Cerrado; lunes: 8 AM a 5:30 PM; martes: 8 AM a 5:30 PM; miércoles: 8 AM a 5:30 PM,,Aves Ornamentales El Salvador,13.6803101,-89.2595359,,Pajarería,Pet Shop,"Pje. 13 sur, Santa Tecla, El Salvador",Santa Tecla,,4.2,https://www.google.com/maps/search/?api=1&query=Aves%20Ornamentales%20El%20Salvador&query_place_id=ChIJNeTqHyMvY48RkK84478NNBQ,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE8zGdcj5qFoGC3G8UYimivQZhVCvZ0-sbq_TrbD4FobgeKpDr7px_pakQ6P8IzOy6VRlFA2ngVGVNjTi-cxRz6GtZOhac-y4IbJ8FVSa4Eo3mrl9fwn-n57jZhd7lSZO3ULsbKwg=w408-h544-k-no,,ApifyVeterinarias2026,ChIJNeTqHyMvY48RkK84478NNBQ,jueves: 8 AM a 5:30 PM; viernes: 8 AM a 6 PM; sábado: 9 AM a 1 PM; domingo: Cerrado; lunes: 8 AM a 5:30 PM; martes: 8 AM a 5:30 PM; miércoles: 8 AM a 5:30 PM
Súper Selectos 253• Zaragoza,Supermercado,Zaragoza,,jueves: 7 AM a 9 PM; viernes: 7 AM a 9 PM; sábado: 7 AM a 9 PM; domingo: 7 AM a 9 PM; lunes: 7 AM a 9 PM; martes: 7 AM a 9 PM; miércoles: 7 AM a 9 PM,,Súper Selectos 253• Zaragoza,13.5912676,-89.2885735,,Supermercado,Pet Shop,"HPR6+GH3, Zaragoza, El Salvador",Zaragoza,https://www.superselectos.com/,4,https://www.google.com/maps/search/?api=1&query=S%C3%BAper%20Selectos%20253%E2%80%A2%20Zaragoza&query_place_id=ChIJf7Yyz1UsY48RBlhgLAspGnw,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEMSyHpiJN8LW7G5Cv3Af4trpbehuPpyxSeQPth-a-pg7KLRW_SGk5WeD771ltnOfPy_y8y6HTEMxgV91bI3FT6uItadJMNgfLyvZpM92NkMEOkYcKWCPNk24YJ0eWF7aNfrydjUw=w408-h725-k-no,,ApifyVeterinarias2026,ChIJf7Yyz1UsY48RBlhgLAspGnw,jueves: 7 AM a 9 PM; viernes: 7 AM a 9 PM; sábado: 7 AM a 9 PM; domingo: 7 AM a 9 PM; lunes: 7 AM a 9 PM; martes: 7 AM a 9 PM; miércoles: 7 AM a 9 PM
Dollarcity Portofino,Tienda de todo a 1 euro,San Salvador,,jueves: 9 AM a 9 PM; viernes: 9 AM a 9 PM; sábado: 9 AM a 9 PM; domingo: 9 AM a 9 PM; lunes: 9 AM a 9 PM; martes: 9 AM a 9 PM; miércoles: 9 AM a 9 PM,,Dollarcity Portofino,13.701425,-89.230016,,Tienda de todo a 1 euro,Pet Shop,"PQ29+JR5, Esquina de 73 Av Sur y, P.º Gral. Escalón #3783, San Salvador, El Salvador",San Salvador,https://dollarcity.com/?utm_source=G&utm_medium=local&utm_campaign=dollarcity,4.5,https://www.google.com/maps/search/?api=1&query=Dollarcity%20Portofino&query_place_id=ChIJ49msowwxY48R5D-Vbhc4mRA,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEpOE80O5IH2hzahKOeGfUrhvixquMMP5OkGphSLOcAthrlZw2gK9uUMQx39vgd6oN9yUNj-pQYU5Iay6-j3CW-WBI0hML1ZvaM9IeeDbaBPGmCFXk_tNQMoiTF8HIfO7eOjqo2=w408-h408-k-no,,ApifyVeterinarias2026,ChIJ49msowwxY48R5D-Vbhc4mRA,jueves: 9 AM a 9 PM; viernes: 9 AM a 9 PM; sábado: 9 AM a 9 PM; domingo: 9 AM a 9 PM; lunes: 9 AM a 9 PM; martes: 9 AM a 9 PM; miércoles: 9 AM a 9 PM
Acuario Zoo Fish Lourdes,Tienda de acuarios,Lourdes,+503 7710-9459,jueves: 10 AM a 6 PM; viernes: 10 AM a 6 PM; sábado: 10 AM a 6 PM; domingo: Cerrado; lunes: 10 AM a 6 PM; martes: 10 AM a 6 PM; miércoles: 10 AM a 6 PM,,Acuario Zoo Fish Lourdes,13.7279572,-89.360522,,Tienda de acuarios,Pet Shop,"PJGQ+XVF, Lourdes, El Salvador",Lourdes,,5,https://www.google.com/maps/search/?api=1&query=Acuario%20Zoo%20Fish%20Lourdes&query_place_id=ChIJ-5xhBYApY48RPy6oP-xY6RI,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEB7Ny4KWCYZj9b01-0FuyNu33L0NfSk34lhMgVZtzb0TynfTHJ_1RE3pylYzA_ngWOMtsnGnKDi303Au-Ry1aXlBtk0bxvpkGcuUSToHvdH91RAppl-OPX0bV4IzVnnzMMBxNZPg=w408-h306-k-no,,ApifyVeterinarias2026,ChIJ-5xhBYApY48RPy6oP-xY6RI,jueves: 10 AM a 6 PM; viernes: 10 AM a 6 PM; sábado: 10 AM a 6 PM; domingo: Cerrado; lunes: 10 AM a 6 PM; martes: 10 AM a 6 PM; miércoles: 10 AM a 6 PM
